PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Sex_male,Embarked_Q,Embarked_S
40,1,3,"Nicola-Yarred, Miss. Jamila",-1.180535207645204,0.4327933656785018,-0.4736736092984604,2651,-0.42207354059350805,False,False,False
41,0,3,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",0.8175607187083667,0.4327933656785018,-0.4736736092984604,7546,-0.4576454924460446,False,False,True
42,0,2,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",-0.1814872444684187,0.4327933656785018,-0.4736736092984604,11668,-0.22559322262067316,False,False,True
43,0,3,"Kraeff, Mr. Theodor",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,349253,-0.4894421904510968,True,False,False
44,1,2,"Laroche, Miss. Simonne Marie Anne Andree",-2.025883484179407,0.4327933656785018,2.0089333664952354,SC/Paris 2123,0.18876253192945994,False,False,False
45,1,3,"Devaney, Miss. Margaret Delia",-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,330958,-0.48977642625839407,False,True,False
46,0,3,"Rogers, Mr. William John",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,S.C./A.4. 23567,-0.4863374216869257,True,False,True
47,0,3,"Lennon, Mr. Denis",-0.10463740114712752,0.4327933656785018,-0.4736736092984604,370371,-0.3363340021468808,True,True,False
48,1,3,"O'Driscoll, Miss. Bridget",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,14311,-0.49237782784290063,False,True,False
49,0,3,"Samaan, Mr. Youssef",-0.10463740114712752,1.340131927606843,-0.4736736092984604,2662,-0.21191774308354583,True,False,False
50,0,3,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",-0.8731358343600393,0.4327933656785018,-0.4736736092984604,349237,-0.29002422161773944,False,False,True
51,0,3,"Panula, Master. Juha Niilo",-1.7184841108942424,3.1548090514635256,0.7676298785983874,3101295,0.1506737441786005,True,False,True
52,0,3,"Nosworthy, Mr. Richard Cater",-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,A/4. 39886,-0.4913710934835715,True,False,True
53,1,1,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",1.5092093085999871,0.4327933656785018,-0.4736736092984604,PC 17572,0.8964967865378598,False,False,False
54,1,2,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",-0.027787557825836348,0.4327933656785018,-0.4736736092984604,2926,-0.12491978668775715,False,False,True
55,0,1,"Ostby, Mr. Engelhart Cornelius",2.738806801740646,-0.47454519624983954,0.7676298785983874,113509,0.5995101505357573,True,False,False
56,1,1,"Woolner, Mr. Hugh",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,19947,0.06635974158478332,True,False,True
57,1,2,"Rugg, Miss. Emily",-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,C.A. 31026,-0.43700743807979686,False,False,True
58,0,3,"Novel, Mr. Mansouer",-0.06621247948648194,-0.47454519624983954,-0.4736736092984604,2697,-0.5028639729296732,True,False,False
59,1,2,"West, Miss. Constance Mirium",-1.8721837975368247,0.4327933656785018,2.0089333664952354,C.A. 34651,-0.08968408411123653,False,False,True
60,0,3,"Goodwin, Master. William Frederick",-1.4110847376090776,4.0621476133918675,2.0089333664952354,CA 2144,0.2958951755118318,True,False,True
61,0,3,"Sirayanian, Mr. Orsen",-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,2669,-0.5028639729296732,True,False,False
62,1,1,"Icard, Miss. Amelie",0.6638610320657843,-0.47454519624983954,-0.4736736092984604,113572,0.962353321387736,False,False,True
63,0,1,"Harris, Mr. Henry Birkhardt",1.2018099353148226,0.4327933656785018,-0.4736736092984604,36973,1.0323213593611125,True,False,True
64,0,3,"Skoog, Master. Harald",-1.949033640858116,2.2474704895351842,2.0089333664952354,347088,-0.08666388103324908,True,False,True
65,0,1,"Stewart, Mr. Albert A",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,PC 17605,-0.09027201697708476,True,False,False
66,1,3,"Moubarek, Master. Gerios",-0.10463740114712752,0.4327933656785018,0.7676298785983874,2661,-0.3414522396297103,True,False,False
67,1,2,"Nye, Mrs. (Elizabeth Ramell)",-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,C.A. 29395,-0.43700743807979686,False,False,True
68,0,3,"Crease, Mr. Ernest James",-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,S.P. 3464,-0.4841568350646187,True,False,True
69,1,3,"Andersson, Miss. Erna Alexandra",-0.9499856776813305,3.1548090514635256,2.0089333664952354,3101281,-0.4888542575852486,False,False,True
70,0,3,"Kink, Mr. Vincenz",-0.2583370877897099,1.340131927606843,-0.4736736092984604,315151,-0.47400492578514347,True,False,True
71,0,2,"Jenkin, Mr. Stephen Curnow",0.20276197213803718,-0.47454519624983954,-0.4736736092984604,C.A. 33111,-0.43700743807979686,True,False,True
72,0,3,"Goodwin, Miss. Lillian Amy",-1.0268355210026217,4.0621476133918675,2.0089333664952354,CA 2144,0.2958951755118318,False,False,True
73,0,2,"Hood, Mr. Ambrose Jr",-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,S.O.C. 14879,0.8314778546749452,True,False,True
74,0,3,"Chronopoulos, Mr. Apostolos",-0.2583370877897099,0.4327933656785018,-0.4736736092984604,2680,-0.3573908580066095,True,False,False
75,1,3,"Bing, Mr. Lee",0.20276197213803718,-0.47454519624983954,-0.4736736092984604,1601,0.48910360681684706,True,False,True
76,0,3,"Moen, Mr. Sigurd Hansen",-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,348123,-0.494391296561559,True,False,True
77,0,3,"Staneff, Mr. Ivan",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,349208,-0.4894421904510968,True,False,True
78,0,3,"Moutal, Mr. Rahamin Haim",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,374746,-0.4863374216869257,True,False,True
79,1,2,"Caldwell, Master. Alden Gates",-2.192647644186609,-0.47454519624983954,2.0089333664952354,248738,-0.06451572512800753,True,False,True
80,1,3,"Dowdell, Miss. Elizabeth",0.04906228549545483,-0.47454519624983954,-0.4736736092984604,364516,-0.397241430886295,False,False,True
81,0,3,"Waelens, Mr. Achille",-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,345767,-0.46720946885967163,True,False,True
82,1,3,"Sheerlinck, Mr. Jan Baptist",-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,345779,-0.45714212526638004,True,False,True
83,1,3,"McDermott, Miss. Brigdet Delia",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,330932,-0.49162277707340374,False,True,False
84,0,1,"Carrau, Mr. Francisco M",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,113059,0.29992211294914856,True,False,True
85,1,2,"Ilett, Miss. Bertha",-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,SO/C 14885,-0.43700743807979686,False,False,True
86,1,3,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",0.27961181545932834,2.2474704895351842,-0.4736736092984604,3101278,-0.32928686163157667,False,False,True
87,0,3,"Ford, Mr. William Neal",-1.0268355210026217,0.4327933656785018,3.250236854392083,W./C. 6608,0.04370821849987721,True,False,True
88,0,3,"Slocovski, Mr. Selman Francis",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,SOTON/OQ 392086,-0.4863374216869257,True,False,True
90,0,3,"Celotti, Mr. Francesco",-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,343275,-0.4863374216869257,True,False,True
91,0,3,"Christmann, Mr. Emil",-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,343276,-0.4863374216869257,True,False,True
92,0,3,"Andreasson, Mr. Paul Edvin",-0.719436147717457,-0.47454519624983954,-0.4736736092984604,347466,-0.4902797934380587,True,False,True
93,0,1,"Chaffee, Mr. Herbert Fuller",1.2786597786361138,0.4327933656785018,-0.4736736092984604,W.E.P. 5734,0.5833178351003071,True,False,True
94,0,3,"Dean, Mr. Bertram Frank",-0.2583370877897099,0.4327933656785018,2.0089333664952354,C.A. 2315,-0.23415046467497105,True,False,True
95,0,3,"Coxon, Mr. Daniel",2.277707741812899,-0.47454519624983954,-0.4736736092984604,364500,-0.5024451714361923,True,False,True
96,0,3,"Shorney, Mr. Charles Joseph",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,374910,-0.4863374216869257,True,False,True
98,1,1,"Greenfield, Mr. William Bertram",-0.48888661775358344,-0.47454519624983954,0.7676298785983874,PC 17759,0.6272778976347743,True,False,False
99,1,2,"Doling, Mrs. John T (Ada Julia Bone)",0.35646165878061953,-0.47454519624983954,0.7676298785983874,231919,-0.18532384824750675,False,False,True
100,0,2,"Kantor, Mr. Sinai",0.35646165878061953,0.4327933656785018,-0.4736736092984604,244367,-0.12491978668775715,True,False,True
101,0,3,"Petranec, Miss. Matilda",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,349245,-0.4894421904510968,False,False,True
102,0,3,"Petroff, Mr. Pastcho (""Pentcho"")",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,349215,-0.4894421904510968,True,False,True
103,0,1,"White, Mr. Richard Frasar",-0.6425863043961658,-0.47454519624983954,0.7676298785983874,35281,0.907737982394129,True,False,True
104,0,3,"Johansson, Mr. Gustaf Joel",0.27961181545932834,-0.47454519624983954,-0.4736736092984604,7540,-0.4741720436887921,True,False,True
105,0,3,"Gustafsson, Mr. Anders Vilhelm",0.5870111887444931,1.340131927606843,-0.4736736092984604,3101276,-0.4888542575852486,True,False,True
106,0,3,"Mionoff, Mr. Stoytcho",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,349207,-0.4894421904510968,True,False,True
107,1,3,"Salkjelsvik, Miss. Anna Kristine",-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,343120,-0.494391296561559,False,False,True
108,1,3,"Moss, Mr. Albert Johan",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,312991,-0.4918744606632361,True,False,True
109,0,3,"Rekic, Mr. Tido",0.6638610320657843,-0.47454519624983954,-0.4736736092984604,349249,-0.4894421904510968,True,False,True
110,1,3,"Moran, Miss. Bertha",-0.10463740114712752,0.4327933656785018,-0.4736736092984604,371110,-0.1621689579829361,False,True,False
111,0,1,"Porter, Mr. Walter Chamberlain",1.3555096219574048,-0.47454519624983954,-0.4736736092984604,110465,0.39858208016340624,True,False,True
112,0,3,"Zabour, Miss. Hileni",-1.1421102859845584,0.4327933656785018,-0.4736736092984604,2665,-0.3573908580066095,False,False,False
113,0,3,"Barton, Mr. David John",-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,324669,-0.4863374216869257,True,False,True
114,0,3,"Jussila, Miss. Katriina",-0.719436147717457,0.4327933656785018,-0.4736736092984604,4136,-0.4505983519307405,False,False,True
115,0,3,"Attalah, Miss. Malake",-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,2627,-0.3573083057891445,False,False,False
116,0,3,"Pekoniemi, Mr. Edvard",-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,STON/O 2. 3101294,-0.4888542575852486,True,False,True
118,0,2,"Turpin, Mr. William John Robert",-0.027787557825836348,0.4327933656785018,-0.4736736092984604,11668,-0.22559322262067316,True,False,True
120,0,3,"Andersson, Miss. Ellis Anna Maria",-2.1027333275006983,3.1548090514635256,2.0089333664952354,347082,-0.01870931177853076,False,False,True
121,0,2,"Hickman, Mr. Stanley George",-0.6425863043961658,1.340131927606843,-0.4736736092984604,S.O.C. 14879,0.8314778546749452,True,False,True
122,0,3,"Moore, Mr. Leonard Charles",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,A4. 54510,-0.4863374216869257,True,False,True
123,0,2,"Nasser, Mr. Nicholas",0.24118689379868277,0.4327933656785018,-0.4736736092984604,237736,-0.04295550208861426,True,False,False
124,1,2,"Webber, Miss. Susan",0.24118689379868277,-0.47454519624983954,-0.4736736092984604,27267,-0.3866707201133388,False,False,True
125,0,1,"White, Mr. Percival Wayland",1.893458525206443,-0.47454519624983954,0.7676298785983874,35281,0.907737982394129,True,False,True
126,1,3,"Nicola-Yarred, Master. Elias",-1.3342348942877864,0.4327933656785018,-0.4736736092984604,2651,-0.42207354059350805,True,False,False
127,0,3,"McMahon, Mr. Martin",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,370372,-0.49237782784290063,True,True,False
128,1,3,"Madsen, Mr. Fridtjof Arne",-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,C 17369,-0.5046257580584992,True,False,True
129,1,3,"Peter, Miss. Anna",-0.10463740114712752,0.4327933656785018,0.7676298785983874,2668,-0.19824427701513722,False,False,False
130,0,3,"Ekstrom, Mr. Johan",1.2018099353148226,-0.47454519624983954,-0.4736736092984604,347061,-0.5079822104125026,True,False,True
131,0,3,"Drazenoic, Mr. Jozef",0.27961181545932834,-0.47454519624983954,-0.4736736092984604,349241,-0.4894421904510968,True,False,False
132,0,3,"Coelho, Mr. Domingos Fernandeo",-0.719436147717457,-0.47454519624983954,-0.4736736092984604,SOTON/O.Q. 3101307,-0.5064721088735089,True,False,True
133,0,3,"Robins, Mrs. Alexander A (Grace Charity Laury)",1.3555096219574048,0.4327933656785018,-0.4736736092984604,A/5. 3337,-0.35646868933346404,False,False,True
134,1,2,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",-0.027787557825836348,0.4327933656785018,-0.4736736092984604,228414,-0.12491978668775715,False,False,True
135,0,2,"Sobey, Mr. Samuel James Hayden",-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,C.A. 29178,-0.3866707201133388,True,False,True
136,0,2,"Richard, Mr. Emile",-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,SC/PARIS 2133,-0.3454791770670269,True,False,False
137,1,1,"Newsom, Miss. Helen Monypeny",-0.7962859910387481,-0.47454519624983954,2.0089333664952354,11752,-0.11921562980779811,False,False,True
138,0,1,"Futrelle, Mr. Jacques Heath",0.5870111887444931,0.4327933656785018,-0.4736736092984604,113803,0.4207302360686478,True,False,True
139,0,3,"Osen, Mr. Olaf Elon",-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,7534,-0.4628462821463391,True,False,True
140,0,1,"Giglio, Mr. Victor",-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,PC 17593,0.9462455716384695,True,False,False
141,0,3,"Boulos, Mrs. Joseph (Sultana)",-0.10463740114712752,-0.47454519624983954,2.0089333664952354,2678,-0.3414522396297103,False,False,False
142,1,3,"Nysten, Miss. Anna Sofia",-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,347081,-0.49237782784290063,False,False,True
143,1,3,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",-0.41203677443229225,0.4327933656785018,-0.4736736092984604,STON/O2. 3101279,-0.32928686163157667,False,False,True
144,0,3,"Burke, Mr. Jeremiah",-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,365222,-0.5125125150294839,True,True,False
145,0,2,"Andrew, Mr. Edgardo Samuel",-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,231945,-0.41687275089321363,True,False,True
146,0,2,"Nicholls, Mr. Joseph Charles",-0.7962859910387481,0.4327933656785018,0.7676298785983874,C.A. 33112,0.09152810056801232,True,False,True
147,1,3,"Andersson, Mr. August Edvard (""Wennerstrom"")",-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,350043,-0.49145565916975514,True,False,True
148,0,3,"Ford, Miss. Robina Maggie ""Ruby""",-1.56478442425166,1.340131927606843,2.0089333664952354,W./C. 6608,0.04370821849987721,False,False,True
149,0,2,"Navratil, Mr. Michel (""Louis M Hoffman"")",0.5485862670838475,-0.47454519624983954,2.0089333664952354,230080,-0.12491978668775715,True,False,True
150,0,2,"Byles, Rev. Thomas Roussel Davids",0.9712604053509489,-0.47454519624983954,-0.4736736092984604,244310,-0.3866707201133388,True,False,True
151,0,2,"Bateman, Rev. Robert James",1.6629089952425695,-0.47454519624983954,-0.4736736092984604,S.O.P. 1166,-0.39623469652696586,True,False,True
152,1,1,"Pears, Mrs. Thomas (Edith Wearne)",-0.5657364610748746,0.4327933656785018,-0.4736736092984604,113776,0.6925485130875209,False,False,True
153,0,3,"Meo, Mr. Alfonzo",2.00873329018838,-0.47454519624983954,-0.4736736092984604,A.5. 11206,-0.4863374216869257,True,False,True
154,0,3,"van Billiard, Mr. Austin Blyler",0.8559856403690123,-0.47454519624983954,2.0089333664952354,A/5. 851,-0.35646868933346404,True,False,True
155,0,3,"Olsen, Mr. Ole Martin",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,Fa 265302,-0.5011867534870308,True,False,True
156,0,1,"Williams, Mr. Charles Duane",1.6629089952425695,-0.47454519624983954,0.7676298785983874,PC 17597,0.5874293382238074,True,False,False
157,1,3,"Gilnagh, Miss. Katherine ""Katie""",-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,35851,-0.49271407711891657,False,True,False
158,0,3,"Corn, Mr. Harry",0.04906228549545483,-0.47454519624983954,-0.4736736092984604,SOTON/OQ 392090,-0.4863374216869257,True,False,True
159,0,3,"Smiljanic, Mr. Mile",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,315037,-0.47400492578514347,True,False,True
160,0,3,"Sage, Master. Thomas Henry",-0.10463740114712752,6.784163299176891,2.0089333664952354,CA. 2343,0.7519458402879414,True,False,True
161,0,3,"Cribb, Mr. John Hatfield",1.1249600919935314,-0.47454519624983954,0.7676298785983874,371362,-0.32425318983493084,True,False,True
162,1,2,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",0.8175607187083667,-0.47454519624983954,-0.4736736092984604,C.A. 33595,-0.331300330350235,False,False,True
163,0,3,"Bengtsson, Mr. John Viktor",-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,347068,-0.4918744606632361,True,False,True
164,0,3,"Calic, Mr. Jovo",-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,315093,-0.47400492578514347,True,False,True
165,0,3,"Panula, Master. Eino Viljami",-2.1795831708219895,3.1548090514635256,0.7676298785983874,3101295,0.1506737441786005,True,False,True
166,1,3,"Goldsmith, Master. Frank John William ""Frankie""",-1.56478442425166,-0.47454519624983954,2.0089333664952354,363291,-0.2351571990343002,True,False,True
167,1,1,"Chibnall, Mrs. (Edith Martha Bowerman)",-0.10463740114712752,-0.47454519624983954,0.7676298785983874,113505,0.4589861417231558,False,False,True
168,0,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",1.2018099353148226,0.4327933656785018,4.491540342288931,347088,-0.08666388103324908,False,False,True
169,0,1,"Baumann, Mr. John D",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,PC 17318,-0.12642988822675086,True,False,True
170,0,3,"Ling, Mr. Lee",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,1601,0.48910360681684706,True,False,True
171,0,1,"Van der hoef, Mr. Wyckoff",2.4314074284554814,-0.47454519624983954,-0.4736736092984604,111240,0.026090367211616904,True,False,True
172,0,3,"Rice, Master. Arthur",-1.949033640858116,3.1548090514635256,0.7676298785983874,382652,-0.06199888922968463,True,True,False
173,1,3,"Johnson, Miss. Eleanor Ileen",-2.1795831708219895,0.4327933656785018,0.7676298785983874,347742,-0.4242561406845337,False,False,True
174,0,3,"Sivola, Mr. Antti Wilhelm",-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,STON/O 2. 3101280,-0.4888542575852486,True,False,True
175,0,1,"Smith, Mr. James Clinch",2.0471582118490255,-0.47454519624983954,-0.4736736092984604,17764,-0.030371322596999754,True,False,False
176,0,3,"Klasen, Mr. Klas Albin",-0.8731358343600393,0.4327933656785018,0.7676298785983874,350404,-0.4902797934380587,True,False,True
177,0,3,"Lefebre, Master. Henry Forbes",-0.10463740114712752,2.2474704895351842,0.7676298785983874,4133,-0.13565761536436197,True,False,True
178,0,1,"Isham, Miss. Ann Elizabeth",1.5860591519212783,-0.47454519624983954,-0.4736736092984604,PC 17595,-0.07030444769415023,False,False,False
179,0,2,"Hale, Mr. Reginald",0.04906228549545483,-0.47454519624983954,-0.4736736092984604,250653,-0.3866707201133388,True,False,True
180,0,3,"Leonard, Mr. Lionel",0.5101613454232019,-0.47454519624983954,-0.4736736092984604,LINE,-0.6484216535389205,True,False,True
181,0,3,"Sage, Miss. Constance Gladys",-0.10463740114712752,6.784163299176891,2.0089333664952354,CA. 2343,0.7519458402879414,False,False,True
182,0,2,"Pernot, Mr. Rene",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,SC/PARIS 2131,-0.34539461138084326,True,False,False
183,0,3,"Asplund, Master. Clarence Gustaf Hugo",-1.56478442425166,3.1548090514635256,2.0089333664952354,347077,-0.016444159470040135,True,False,True
184,1,2,"Becker, Master. Richard F",-2.1795831708219895,1.340131927606843,0.7676298785983874,230136,0.13683114673782454,True,False,True
185,1,3,"Kink-Heilmann, Miss. Luise Gretchen",-1.949033640858116,-0.47454519624983954,2.0089333664952354,315153,-0.20495516825442542,False,False,True
186,0,1,"Rood, Mr. Hugh Roscoe",-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,113767,0.3583127057902398,True,False,True
187,1,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",-0.10463740114712752,0.4327933656785018,-0.4736736092984604,370365,-0.3363340021468808,False,True,False
188,1,1,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",1.2018099353148226,-0.47454519624983954,-0.4736736092984604,111428,-0.11384570873513637,True,False,True
189,0,3,"Bourke, Mr. John",0.8175607187083667,0.4327933656785018,0.7676298785983874,364849,-0.3363340021468808,True,True,False
190,0,3,"Turcin, Mr. Stjepan",0.5101613454232019,-0.47454519624983954,-0.4736736092984604,349247,-0.4894421904510968,True,False,True
191,1,2,"Pinsky, Mrs. (Rosa)",0.20276197213803718,-0.47454519624983954,-0.4736736092984604,234604,-0.3866707201133388,False,False,True
192,0,2,"Carbines, Mr. William",-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,28424,-0.3866707201133388,True,False,True
